,user_loginStatus,user_id,user_personal_language,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,customer_id,customer_name,customer_family,customer_groupInfo_id,customer_groupInfo_name,customer_networkInfo_id,customer_networkInfo_name,screen_name,screen_language
562,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
563,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
564,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
565,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
566,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
567,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
568,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
569,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
570,loggedout,,,10101773,house,house,220000,forsale,4040,xl,usahyperequipped,1951,justrenovated,fueloil,338,2,143,,true,,true,true,,,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
571,loggedout,,,10008305,house,house,225000,forsale,9600,xl,installed,1948,asnew,gas,141,4,190,true,,85,true,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
572,loggedout,,,10126151,house,house,225000,forsale,9620,xl,semiequipped,1915,tobedoneup,gas,588,4,100,true,,,true,,,1,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
573,loggedout,,,9941464,house,house,229000,forsale,4020,xl,semiequipped,1919,tobedoneup,gas,504,4,417,true,true,251,true,true,,1,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
574,loggedout,,,9813825,house,house,229000,forsale,4030,xl,semiequipped,1939,good,gas,286,4,242,true,true,164,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
575,loggedout,,,9362082,house,house,239000,forsale,3300,xl,installed,1932,justrenovated,gas,232,3,195,,true,130,true,,,,,,3823799,immo-time,agency,,,,,classifieddetails,en
576,loggedout,,,10071796,house,house,239000,forsale,4400,xl,installed,1952,good,pellet,738,3,309,,true,195,true,,,1,,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
577,loggedout,,,9869852,house,house,245000,forsale,5330,xl,semiequipped,1975,good,electric,531,3,1373,true,,12,true,,,1,3,,145409,expertissimmo,agency,,,,,classifieddetails,en
578,loggedout,,,10081752,house,townhouse,245000,forsale,9600,xl,semiequipped,1958,tobedoneup,gas,296,3,169,true,true,104,,true,,1,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
579,loggedout,,,9613290,house,house,249000,forsale,4000,xl,notinstalled,1831,tobedoneup,fueloil,290,6,910,true,true,653,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
580,loggedout,,,9943915,house,house,249000,forsale,4020,xl,notinstalled,1930,tobedoneup,gas,305,4,155,,true,,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
581,loggedout,,,10086107,house,townhouse,249000,forsale,4040,xl,installed,1970,good,fueloil,265,3,320,,true,156,true,true,,2,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
582,loggedout,,,10117547,house,house,249000,forsale,4420,xl,installed,1979,good,gas,441,4,404,true,true,765,true,true,,1,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
583,loggedout,,,10101243,house,house,249000,forsale,4420,xl,installed,1920,tobedoneup,gas,594,5,140,,true,30,,,,,,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
584,loggedout,,,9995587,house,house,249500,forsale,9600,xl,hyperequipped,1900,good,fueloil,376,4,280,,,150,true,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
585,loggedout,,,10092062,house,house,250000,forsale,5030,xl,notinstalled,1874,torenovate,wood,544,3,940,,,760,,,,,3,,3692030,trevitessier,agency,,,,,classifieddetails,en
586,loggedout,,,9441206,housegroup,housegroup,250000-250000,forsale,8650,xl,,,,,,,,,,,,,,,,1,2592855,immofrancois,agency,,,,,classifieddetails,en
587,loggedout,,,10080195,house,house,255000,forsale,4630,xl,installed,1918,good,fueloil,436,3,300,true,true,220,true,,,1,2,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
588,loggedout,,,9769883,house,apartmentblock,259000,forsale,4040,xl,semiequipped,1938,good,gas,163,7,140,,true,,true,,,,,,2531760,lecoinimmobiliersprl,agency,,,,,classifieddetails,en
589,loggedout,,,9976911,house,house,260000,forsale,1421,xl,semiequipped,1930,good,fueloil,420,3,695,,true,550,true,true,,1,1,,2347011,wellianss,agency,,,,,classifieddetails,en
590,loggedout,,,10081543,house,house,260000,forsale,9280,xl,installed,1955,good,fueloil,538,3,238,true,,100,true,,,,1,,3861445,,private,,,,,classifieddetails,en
591,loggedout,,,9899652,house,house,265000,forsale,9600,xl,installed,1925,justrenovated,gas,192,3,675,true,,450,true,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
592,loggedout,,,10092051,house,house,269000,forsale,9000,xl,notinstalled,1918,torestore,gas,675,5,150,,true,48,,,,,,,348077,trevigent,agency,,,,,classifieddetails,en
593,loggedout,,,9745389,house,house,270000,forsale,6040,xl,hyperequipped,1975,asnew,fueloil,289,3,1000,,,50,true,true,,2,7,,3229424,delfimmo,agency,,,,,classifieddetails,en
594,loggedout,,,9214164,housegroup,housegroup,277500-337500,forsale,2440,xl,,,,,,,,,,,,,,,,1,2152228,heylenvastgoedgeel,agency,,,,,classifieddetails,en
595,loggedout,,,9717425,house,apartmentblock,279000,forsale,4000,xl,installed,1930,good,gas,378,5,283,,true,117,,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
596,loggedout,,,10119830,house,mansion,279000,forsale,9600,xl,installed,1945,justrenovated,gas,208,5,156,true,true,,true,true,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
597,loggedout,,,9969865,housegroup,housegroup,283900-529000,forsale,1540,xl,,,,,,,,,,,,,,,,1,714005,dyls,property_developer,,,,,classifieddetails,en
598,loggedout,,,10120244,housegroup,housegroup,289000-289000,forsale,5570,xl,,,,,,,,,,,,,,,,1,3123057,vosagencescondrogestbeauraing,agency,,,,,classifieddetails,en
599,loggedout,,,10015238,housegroup,housegroup,289000-309000,forsale,6840,xl,,,,,,,,,,,,,,,,1,3346893,honestylibramont-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
600,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
601,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
602,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
603,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
604,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
605,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
606,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
607,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
608,loggedout,,,10116667,housegroup,housegroup,295000-327000,forsale,2450,xl,,,,,,,,,,,,,,,,1,2152228,heylenvastgoedgeel,agency,,,,,classifieddetails,en
609,loggedout,,,9920179,house,mixedusebuilding,295000,forsale,2830,xl,semiequipped,1955,torenovate,gas,788,4,350,,,,,,,,,,2062,walbersimmowillebroek,agency,,,,,classifieddetails,en
610,loggedout,,,10088318,house,house,295000,forsale,7000,xl,installed,1960,good,gas,416,5,3600,true,true,2940,true,,,1,5,,3880849,,private,,,,,classifieddetails,en
611,loggedout,,,9809429,house,apartmentblock,299000,forsale,4020,xl,installed,1850,good,gas,256,6,83,,,,,,,,,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
612,loggedout,,,10054478,house,house,299000,forsale,4960,xl,semiequipped,1957,tobedoneup,fueloil,713,8,2319,true,true,1873,true,,,1,6,,3853970,weinvestmarche,agency,,,,,classifieddetails,en
613,loggedout,,,10106638,house,house,300000,forsale,1030,xl,hyperequipped,1927,good,gas,595,3,82,,true,,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
614,loggedout,,,9817246,house,house,300000,forsale,1471,xl,usahyperequipped,1918,good,gas,341,2,613,,true,400,true,true,,1,7,,2347011,wellianss,agency,,,,,classifieddetails,en
615,loggedout,,,10080379,house,house,300000,forsale,4300,xl,installed,1962,good,gas,371,3,940,true,true,780,,true,,1,1,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
616,loggedout,,,10018762,house,house,300000,forsale,4300,xl,installed,1962,good,gas,371,3,940,true,true,780,,true,,1,1,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
617,loggedout,,,9969349,house,mixedusebuilding,305000,forsale,9600,xl,installed,1900,torenovate,gas,651,5,1195,true,true,555,true,true,,2,6,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
618,loggedout,,,10096555,house,mixedusebuilding,310000,forsale,4500,xl,notinstalled,1850,good,gas,492,4,119,true,,,,,,,,,3855594,labelimmo,agency,,,,,classifieddetails,en
619,loggedout,,,10129594,housegroup,housegroup,310500-354500,forsale,9600,xl,,,,,,,,,,,,,,,,1,1002634,immobeguin,agency,,,,,classifieddetails,en
620,loggedout,,,10111336,housegroup,housegroup,315400-335400,forsale,3910,xl,,,,,,,,,,,,,,,,1,3839367,heylenvastgoedlommel,agency,,,,,classifieddetails,en
621,loggedout,,,10115913,housegroup,housegroup,317203-484545.5,forsale,9160,xl,,,,,,,,,,,,,,,,1,1402805,infinimo,agency,,,,,classifieddetails,en
622,loggedout,,,10035090,house,house,319000,forsale,4480,xl,installed,1986,good,gas,291,3,750,,true,,true,true,,,2,,2778803,immobilièrebertrandhuy,agency,,,,,classifieddetails,en
623,loggedout,,,10109987,house,house,319000,forsale,6800,xl,notinstalled,1963,good,fueloil,403,5,1152,true,true,1000,true,,,1,1,,3346893,honestylibramont-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
624,loggedout,,,10068979,house,house,320000,forsale,1700,xl,semiequipped,1950,good,gas,178,3,95,true,true,30,,,,,,,3595583,century21homesweethome,agency,,,,,classifieddetails,en
625,loggedout,,,10070683,housegroup,housegroup,321000-352000,forsale,8660,xl,,,,,,,,,,,,,,,,1,2592818,immofrancois,agency,,,,,classifieddetails,en
626,loggedout,,,9363148,housegroup,housegroup,324000-349500,forsale,4920,xl,,,,,,,,,,,,,,,,1,3292073,treviliege,agency,,,,,classifieddetails,en
627,loggedout,,,10121699,house,villa,325000,forsale,7060,xl,installed,1984,tobedoneup,fueloil,300,4,1578,,true,,true,,,2,4,,3857637,openthedoor,agency,,,,,classifieddetails,en
628,loggedout,,,10087732,housegroup,housegroup,325000-380000,forsale,9890,xl,,,,,,,,,,,,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
629,loggedout,,,9778538,housegroup,housegroup,329117.83-331117.83,forsale,8750,xl,,,,,,,,,,,,,,,,1,1526,dewaele-woonvastgoedbrugge,agency,,,,,classifieddetails,en
630,loggedout,,,9466117,housegroup,housegroup,329400-333400,forsale,8791,xl,,,,,,,,,,,,,,,,1,1600308,dewaele-woonvastgoedwaregem,agency,,,,,classifieddetails,en
631,loggedout,,,10096518,house,house,335000,forsale,1800,xl,semiequipped,1958,torenovate,fueloil,427,3,192,true,true,100,,,,,,,3594244,urbanconcept,agency,,,,,classifieddetails,en
632,loggedout,,,10033828,housegroup,housegroup,335000-335000,forsale,2230,xl,,,,,,,,,,,,,,,,1,2935516,heylenvastgoedheist-op-den-berg,agency,,,,,classifieddetails,en
633,loggedout,,,9911454,housegroup,housegroup,340000-370000,forsale,2850,xl,,,,,,,,,,,,,,,,1,3493220,dewaele-woonvastgoedboom,agency,,,,,classifieddetails,en
634,loggedout,,,9899874,housegroup,housegroup,340000-380000,forsale,8820,xl,,,,,30,,,,,,,,,,,1,3649548,immaxbrugge,agency,,,,,classifieddetails,en
635,loggedout,,,10067876,housegroup,housegroup,342500-342500,forsale,2250,xl,,,,,,,,,,,,,,,,1,409894,heylenvastgoedherentals,agency,,,,,classifieddetails,en
636,loggedout,,,9774377,house,house,345000,forsale,1390,xl,semiequipped,1974,tobedoneup,fueloil,388,3,871,true,true,700,true,,,1,1,,3492432,welcomeimmobilière,agency,,,,,classifieddetails,en
637,loggedout,,,9991005,house,house,349000,forsale,1070,xl,usahyperequipped,1900,good,gas,298,3,50,true,true,,true,true,,,,,1511552,trianoninvest,agency,,,,,classifieddetails,en
638,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
639,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
640,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
641,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
642,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
643,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
644,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
645,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
646,loggedout,,,9359469,housegroup,housegroup,349000-449000,forsale,1360,xl,,,,,,,,,,,,,,,,1,2658049,lesviviersproperties,agency,,,,,classifieddetails,en
647,loggedout,,,10004706,housegroup,housegroup,349500-399000,forsale,9660,xl,,,,,,,,,,,,,,,,1,1002634,immobeguin,agency,,,,,classifieddetails,en
648,loggedout,,,10096540,house,house,350000,forsale,1140,xl,semiequipped,1930,torenovate,gas,510,2,94,true,true,26,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
649,loggedout,,,9552264,housegroup,housegroup,350239-350239,forsale,2430,xl,,,,,,,,,,,,,,,,1,2152228,heylenvastgoedgeel,agency,,,,,classifieddetails,en
650,loggedout,,,8878684,housegroup,housegroup,351700-384000,forsale,2050,xl,,,,,,,,,,,,,,,,1,77296,vooruitzichtnv,property_developer,,,,,classifieddetails,en
651,loggedout,,,9996848,housegroup,housegroup,356500-361500,forsale,2381,xl,,,,,,,,,,,,,,,,1,2152238,heylenvastgoedturnhout,agency,,,,,classifieddetails,en
652,loggedout,,,10127053,housegroup,housegroup,359000-359000,forsale,2270,xl,,,,,,,,,,,,,,,,1,409894,heylenvastgoedherentals,agency,,,,,classifieddetails,en
653,loggedout,,,9978456,house,house,359000,forsale,4480,xl,installed,1986,good,gas,291,3,1231,,true,420,true,true,,2,,,2778803,immobilièrebertrandhuy,agency,,,,,classifieddetails,en
654,loggedout,,,10121703,housegroup,housegroup,359000-377000,forsale,7060,xl,,,,,90,,,,,,,,,,,1,2066628,aboreal,agency,,,,,classifieddetails,en
655,loggedout,,,10099123,house,house,359000,forsale,9000,xl,usainstalled,1946,good,gas,393,4,70,true,true,,true,,,,,,1989885,immodavinci,agency,,,,,classifieddetails,en
656,loggedout,,,9817868,housegroup,housegroup,359000-399000,forsale,9220,xl,,,,,,,,,,,,,,,,1,3493272,dewaele-woonvastgoedkruibeke,agency,,,,,classifieddetails,en
657,loggedout,,,10120498,housegroup,housegroup,364500-369500,forsale,3271,xl,,,,,,,,,,,,,,,,1,2935516,heylenvastgoedheist-op-den-berg,agency,,,,,classifieddetails,en
658,loggedout,,,9862733,housegroup,housegroup,365000-365000,forsale,3271,xl,,,,,,,,,,,,,,,,1,2935516,heylenvastgoedheist-op-den-berg,agency,,,,,classifieddetails,en
659,loggedout,,,9623528,house,house,375000,forsale,1620,xl,installed,1920,tobedoneup,gas,370,4,160,true,true,50,true,,,,,,3396036,nesting,agency,,,,,classifieddetails,en
660,loggedout,,,10099202,house,house,375000,forsale,9700,xl,installed,1969,justrenovated,gas,198,3,744,true,true,425,true,,,1,3,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
661,loggedout,,,9855121,housegroup,housegroup,379000-414150,forsale,1790,xl,,,,,25,,,,,,,,,,,1,3765224,livingstonedilbeek,agency,,,,,classifieddetails,en
662,loggedout,,,10107467,house,house,380000,forsale,9140,xl,installed,1958,torenovate,gas,773,4,902,,true,800,true,,,1,3,,3396011,century21locus,agency,,,,,classifieddetails,en
663,loggedout,,,10094291,house,countrycottage,389000,forsale,9550,xl,installed,1892,good,gas,413,2,892,,true,750,,,,,,,3881319,,private,,,,,classifieddetails,en
664,loggedout,,,9818152,house,house,390000,forsale,4671,xl,installed,1973,good,fueloil,269,3,1130,,true,550,true,,,2,4,,652522,groupecadimmotrooz-liège-sprimont,agency,,,,,classifieddetails,en
665,loggedout,,,10087294,house,house,399000,forsale,1300,xl,installed,1940,torenovate,fueloil,584,4,3882,,true,,true,,,1,4,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
666,loggedout,,,10115010,house,house,399000,forsale,1800,xl,usainstalled,1837,good,gas,385,3,280,true,true,224,true,,,,3,,3864480,weinvestvilvoorde,agency,,,,,classifieddetails,en
667,loggedout,,,10045199,house,house,399000,forsale,4590,xl,semiequipped,1958,good,fueloil,308,4,1653,true,true,1350,true,true,,1,4,,652522,groupecadimmotrooz-liège-sprimont,agency,,,,,classifieddetails,en
668,loggedout,,,9836043,housegroup,housegroup,405000-405000,forsale,9870,xl,,,,,,,,,,,,,,,,1,2202,urbisgent,agency,,,,,classifieddetails,en
669,loggedout,,,9842651,housegroup,housegroup,410000-410000,forsale,9660,xl,,,,,,,,,,,,,,,,1,2739840,immofrancois,agency,,,,,classifieddetails,en
670,loggedout,,,10070218,house,villa,415000,forsale,1420,xl,notinstalled,1875,tobedoneup,fueloil,472,3,1000,,true,899,true,,,,5,,3878428,ladarimmo,agency_paying_with_ogone,,,,,classifieddetails,en
671,loggedout,,,10027384,house,villa,419000,forsale,1980,xl,semiequipped,1958,good,gas,442,3,560,true,true,461,true,true,,1,3,,3864480,weinvestvilvoorde,agency,,,,,classifieddetails,en
672,loggedout,,,10036288,house,villa,425000,forsale,1400,xl,hyperequipped,1986,good,fueloil,192,3,630,true,,517,true,,,2,3,,3853944,weinvestwaterloo,agency,,,,,classifieddetails,en
673,loggedout,,,10118004,housegroup,housegroup,425000-475000,forsale,3390,xl,,,,,,,,,,,,,,,,1,1000159,immoliv&#039;it,agency,,,,,classifieddetails,en
674,loggedout,,,9765508,house,townhouse,430000,forsale,1120,xl,installed,1963,tobedoneup,gas,309,3,194,true,,100,true,true,,1,1,,208736,urbanconceptsprl,agency,,,,,classifieddetails,en
675,loggedout,,,10086164,house,villa,445000,forsale,1400,xl,installed,1992,good,fueloil,272,3,1163,,,1030,true,true,,2,6,,3853944,weinvestwaterloo,agency,,,,,classifieddetails,en
676,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
677,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
678,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
679,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
680,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
681,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
682,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
683,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
684,loggedout,,,9859951,housegroup,housegroup,445000-490000,forsale,9100,xl,,,,,,,,,,,,,,,,1,2278,smetvastgoed&amp;landmeten,agency,,,,,classifieddetails,en
685,loggedout,,,9497970,house,house,449000,forsale,1080,xl,usahyperequipped,1930,asnew,gas,229,4,68,,true,,true,true,,,,,208736,urbanconceptsprl,agency,,,,,classifieddetails,en
686,loggedout,,,9933807,house,exceptionalproperty,449000,forsale,4100,xl,installed,2003,good,gas,163,5,1177,,true,600,true,true,,1,3,,3502683,nigelimmo,agency,,,,,classifieddetails,en
687,loggedout,,,10010856,house,house,450000,forsale,1500,xl,hyperequipped,2018,asnew,gas,66,5,230,true,,70,true,,,1,2,,3623946,bytheway,agency,,,,,classifieddetails,en
688,loggedout,,,10071526,housegroup,housegroup,463000-605000,forsale,9000,xl,,,,,,,,,,,,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
689,loggedout,,,9893520,house,house,465000,forsale,1000,xl,hyperequipped,1935,asnew,gas,273,4,110,,true,,true,true,,,,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
690,loggedout,,,9888818,house,house,465000,forsale,1020,xl,hyperequipped,1935,asnew,gas,273,4,110,,true,,true,true,,,,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
691,loggedout,,,10056454,house,house,475000,forsale,1970,xl,semiequipped,1974,good,gas,383,3,601,true,true,550,true,,,1,3,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
692,loggedout,,,10091462,housegroup,housegroup,490000-499000,forsale,2250,xl,,,,,,,,,,,,,,,,1,409894,heylenvastgoedherentals,agency,,,,,classifieddetails,en
693,loggedout,,,10120320,house,house,495000,forsale,1082,xl,installed,1991,asnew,gas,181,4,137,true,,100,true,true,,2,1,,3581635,,private,,,,,classifieddetails,en
694,loggedout,,,10116962,house,house,499000,forsale,1080,xl,installed,1957,justrenovated,gas,259,4,115,,true,55,true,,,,,,3383686,clavisimmo,agency,,,,,classifieddetails,en
695,loggedout,,,10127823,house,villa,499000,forsale,1330,xl,installed,1935,good,gas,282,6,412,true,true,360,true,,,,2,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
696,loggedout,,,9136071,housegroup,housegroup,509500-524500,forsale,9000,xl,,,,,,,,,,,,,,,,1,3141836,oryxprojectsnv,property_developer,,,,,classifieddetails,en
697,loggedout,,,9414230,housegroup,housegroup,519900-565582,forsale,7181,xl,,,,,105,,,,,,,,,,,1,1802829,millenium-properties,agency,,,,,classifieddetails,en
698,loggedout,,,10127969,housegroup,housegroup,524000-539000,forsale,1820,xl,,,,,,,,,,,,,,,2,1,3393240,kasper&amp;kent,agency,,,,,classifieddetails,en
699,loggedout,,,9897905,house,house,525000,forsale,1020,xl,installed,1938,good,gas,204,4,178,true,true,70,true,true,,1,1,,2959413,residency,agency,,,,,classifieddetails,en
700,loggedout,,,9926830,house,villa,535000,forsale,1470,xl,usahyperequipped,1979,asnew,fueloil,337,2,1900,,,1300,true,true,,2,4,,3623946,bytheway,agency,,,,,classifieddetails,en
701,loggedout,,,9404713,house,house,539000,forsale,1020,xl,installed,1935,torenovate,gas,316,6,386,true,true,346,true,,,1,1,,2959413,residency,agency,,,,,classifieddetails,en
702,loggedout,,,10122283,house,house,550000,forsale,6941,xl,usahyperequipped,1918,asnew,fueloil,355,5,1110,true,true,1110,true,true,,2,6,,2138115,picardimmo,agency,,,,,classifieddetails,en
703,loggedout,,,10059536,house,townhouse,565000,forsale,1082,xl,usainstalled,1973,good,fueloil,192,5,358,,,120,true,true,,1,2,,1511552,trianoninvest,agency,,,,,classifieddetails,en
704,loggedout,,,9983636,house,mixedusebuilding,569000,forsale,3150,xl,hyperequipped,1920,tobedoneup,gas,370,5,280,true,true,80,true,,,,2,,3595583,century21homesweethome,agency,,,,,classifieddetails,en
705,loggedout,,,10093752,house,villa,569000,forsale,8020,xl,installed,1997,good,fueloil,288,4,1320,,,730,,,,2,3,,3046503,huysnoordimmobiliën,agency,,,,,classifieddetails,en
706,loggedout,,,9953126,housegroup,housegroup,573850-608660,forsale,2811,xl,,,,,,,,,,,,,,,,1,3393240,kasper&amp;kent,agency,,,,,classifieddetails,en
707,loggedout,,,9889383,house,villa,575000,forsale,1390,xl,usahyperequipped,1988,good,fueloil,167,4,1369,true,true,1244,true,true,,2,6,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
708,loggedout,,,10085820,house,house,580000,forsale,1200,xl,semiequipped,1910,tobedoneup,gas,453,4,163,,,75,,,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
709,loggedout,,,10117342,house,villa,589000,forsale,9041,xl,installed,2003,good,gas,265,4,703,,,420,true,,,1,3,,1989885,immodavinci,agency,,,,,classifieddetails,en
710,loggedout,,,9406677,housegroup,housegroup,595000-645000,forsale,1780,xl,,,,,,,,,,,,,,,,1,3794265,cenconstruct,real_estate_agency,,,,,classifieddetails,en
